utc_timestamp;BE_load_actual_entsoe_transparency
2018-03-15T10:00:00Z;119.870.000
2018-03-15T11:00:00Z;118.060.000
2018-03-15T12:00:00Z;117.600.000
2018-03-15T13:00:00Z;117.650.000
2018-03-15T14:00:00Z;118.070.000
2018-03-15T15:00:00Z;116.870.000
2018-03-15T16:00:00Z;116.040.000
2018-03-15T17:00:00Z;116.460.000
2018-03-15T18:00:00Z;117.030.000
2018-03-15T19:00:00Z;112.010.000
2018-03-15T20:00:00Z;108.220.000
2018-03-15T21:00:00Z;109.240.000
2018-03-15T22:00:00Z;105.700.000
2018-03-15T23:00:00Z;99.990.000
2018-03-16T00:00:00Z;93.950.000
2018-03-16T01:00:00Z;92.080.000
2018-03-16T02:00:00Z;90.750.000
2018-03-16T03:00:00Z;91.400.000
2018-03-16T04:00:00Z;95.460.000
2018-03-16T05:00:00Z;105.810.000
2018-03-16T06:00:00Z;113.160.000
2018-03-16T07:00:00Z;115.630.000
2018-03-16T08:00:00Z;117.640.000
2018-03-16T09:00:00Z;117.470.000
2018-03-16T10:00:00Z;118.010.000
2018-03-16T11:00:00Z;114.720.000
2018-03-16T12:00:00Z;113.240.000
2018-03-16T13:00:00Z;111.240.000
2018-03-16T14:00:00Z;109.810.000
2018-03-16T15:00:00Z;108.730.000
2018-03-16T16:00:00Z;108.720.000
2018-03-16T17:00:00Z;109.750.000
2018-03-16T18:00:00Z;112.640.000
2018-03-16T19:00:00Z;110.340.000
2018-03-16T20:00:00Z;105.280.000
2018-03-16T21:00:00Z;105.400.000
2018-03-16T22:00:00Z;104.090.000
2018-03-16T23:00:00Z;98.690.000
2018-03-17T00:00:00Z;93.290.000
2018-03-17T01:00:00Z;89.670.000
2018-03-17T02:00:00Z;87.610.000
2018-03-17T03:00:00Z;86.750.000
2018-03-17T04:00:00Z;89.440.000
2018-03-17T05:00:00Z;92.850.000
2018-03-17T06:00:00Z;94.460.000
2018-03-17T07:00:00Z;100.710.000
2018-03-17T08:00:00Z;106.740.000
2018-03-17T09:00:00Z;110.650.000
2018-03-17T10:00:00Z;114.800.000
2018-03-17T11:00:00Z;113.760.000
2018-03-17T12:00:00Z;112.890.000
2018-03-17T13:00:00Z;107.590.000
2018-03-17T14:00:00Z;106.700.000
2018-03-17T15:00:00Z;104.500.000
2018-03-17T16:00:00Z;106.160.000
2018-03-17T17:00:00Z;107.410.000
2018-03-17T18:00:00Z;108.520.000
2018-03-17T19:00:00Z;104.380.000
2018-03-17T20:00:00Z;100.610.000
2018-03-17T21:00:00Z;102.310.000
2018-03-17T22:00:00Z;102.640.000
2018-03-17T23:00:00Z;98.360.000
2018-03-18T00:00:00Z;95.030.000
2018-03-18T01:00:00Z;92.390.000
2018-03-18T02:00:00Z;89.850.000
2018-03-18T03:00:00Z;87.710.000
2018-03-18T04:00:00Z;86.970.000
2018-03-18T05:00:00Z;88.060.000
2018-03-18T06:00:00Z;87.570.000
2018-03-18T07:00:00Z;92.920.000
2018-03-18T08:00:00Z;99.840.000
2018-03-18T09:00:00Z;102.410.000
2018-03-18T10:00:00Z;101.420.000
2018-03-18T11:00:00Z;97.370.000
2018-03-18T12:00:00Z;96.450.000
2018-03-18T13:00:00Z;98.460.000
2018-03-18T14:00:00Z;99.830.000
2018-03-18T15:00:00Z;99.480.000
2018-03-18T16:00:00Z;100.040.000
2018-03-18T17:00:00Z;106.390.000
2018-03-18T18:00:00Z;112.600.000
2018-03-18T19:00:00Z;109.180.000
2018-03-18T20:00:00Z;104.930.000
2018-03-18T21:00:00Z;104.540.000
2018-03-18T22:00:00Z;103.850.000
2018-03-18T23:00:00Z;99.920.000
2018-03-19T00:00:00Z;95.840.000
2018-03-19T01:00:00Z;94.220.000
2018-03-19T02:00:00Z;91.540.000
2018-03-19T03:00:00Z;92.280.000
2018-03-19T04:00:00Z;97.780.000
2018-03-19T05:00:00Z;109.280.000
2018-03-19T06:00:00Z;115.990.000
2018-03-19T07:00:00Z;119.910.000
2018-03-19T08:00:00Z;122.010.000
2018-03-19T09:00:00Z;121.270.000
2018-03-19T10:00:00Z;120.330.000
2018-03-19T11:00:00Z;117.270.000
2018-03-19T12:00:00Z;117.780.000
2018-03-19T13:00:00Z;117.180.000
2018-03-19T14:00:00Z;115.100.000
2018-03-19T15:00:00Z;113.020.000
2018-03-19T16:00:00Z;113.950.000
2018-03-19T17:00:00Z;117.470.000
2018-03-19T18:00:00Z;121.710.000
2018-03-19T19:00:00Z;117.560.000
2018-03-19T20:00:00Z;109.720.000
2018-03-19T21:00:00Z;111.020.000
2018-03-19T22:00:00Z;110.470.000
2018-03-19T23:00:00Z;105.770.000
2018-03-20T00:00:00Z;102.930.000
2018-03-20T01:00:00Z;99.340.000
2018-03-20T02:00:00Z;98.280.000
2018-03-20T03:00:00Z;98.790.000
2018-03-20T04:00:00Z;102.090.000
2018-03-20T05:00:00Z;113.540.000
2018-03-20T06:00:00Z;119.480.000
2018-03-20T07:00:00Z;120.460.000
2018-03-20T08:00:00Z;123.550.000
2018-03-20T09:00:00Z;120.500.000
2018-03-20T10:00:00Z;116.670.000
2018-03-20T11:00:00Z;112.020.000
2018-03-20T12:00:00Z;111.010.000
2018-03-20T13:00:00Z;109.060.000
2018-03-20T14:00:00Z;108.560.000
2018-03-20T15:00:00Z;107.900.000
2018-03-20T16:00:00Z;109.650.000
2018-03-20T17:00:00Z;112.680.000
2018-03-20T18:00:00Z;117.840.000
2018-03-20T19:00:00Z;114.190.000
2018-03-20T20:00:00Z;109.190.000
2018-03-20T21:00:00Z;110.020.000
2018-03-20T22:00:00Z;109.370.000
2018-03-20T23:00:00Z;104.310.000
2018-03-21T00:00:00Z;100.080.000
2018-03-21T01:00:00Z;96.520.000
2018-03-21T02:00:00Z;95.520.000
2018-03-21T03:00:00Z;96.190.000
2018-03-21T04:00:00Z;100.720.000
2018-03-21T05:00:00Z;111.040.000
2018-03-21T06:00:00Z;117.330.000
2018-03-21T07:00:00Z;120.050.000
2018-03-21T08:00:00Z;121.250.000
2018-03-21T09:00:00Z;119.830.000
2018-03-21T10:00:00Z;120.010.000
2018-03-21T11:00:00Z;118.370.000
2018-03-21T12:00:00Z;118.380.000
2018-03-21T13:00:00Z;116.740.000
2018-03-21T14:00:00Z;115.390.000
2018-03-21T15:00:00Z;113.590.000
2018-03-21T16:00:00Z;113.720.000
2018-03-21T17:00:00Z;114.890.000
2018-03-21T18:00:00Z;118.700.000
2018-03-21T19:00:00Z;115.760.000
2018-03-21T20:00:00Z;109.010.000
2018-03-21T21:00:00Z;108.100.000
2018-03-21T22:00:00Z;106.110.000
2018-03-21T23:00:00Z;100.160.000
2018-03-22T00:00:00Z;95.920.000
2018-03-22T01:00:00Z;92.760.000
2018-03-22T02:00:00Z;90.260.000
2018-03-22T03:00:00Z;91.190.000
2018-03-22T04:00:00Z;95.450.000
2018-03-22T05:00:00Z;106.280.000
2018-03-22T06:00:00Z;113.450.000
2018-03-22T07:00:00Z;117.840.000
2018-03-22T08:00:00Z;121.310.000
2018-03-22T09:00:00Z;121.300.000
2018-03-22T10:00:00Z;122.830.000
2018-03-22T11:00:00Z;120.370.000
2018-03-22T12:00:00Z;120.220.000
2018-03-22T13:00:00Z;120.180.000
2018-03-22T14:00:00Z;119.740.000
2018-03-22T15:00:00Z;117.720.000
2018-03-22T16:00:00Z;117.790.000
2018-03-22T17:00:00Z;118.430.000
2018-03-22T18:00:00Z;119.300.000
2018-03-22T19:00:00Z;114.260.000
2018-03-22T20:00:00Z;108.850.000
2018-03-22T21:00:00Z;108.060.000
2018-03-22T22:00:00Z;108.180.000
2018-03-22T23:00:00Z;102.130.000
2018-03-23T00:00:00Z;96.730.000
2018-03-23T01:00:00Z;94.530.000
2018-03-23T02:00:00Z;92.880.000
2018-03-23T03:00:00Z;92.940.000
2018-03-23T04:00:00Z;96.950.000
2018-03-23T05:00:00Z;107.420.000
2018-03-23T06:00:00Z;113.290.000
2018-03-23T07:00:00Z;116.660.000
2018-03-23T08:00:00Z;118.780.000
2018-03-23T09:00:00Z;118.420.000
2018-03-23T10:00:00Z;119.400.000
2018-03-23T11:00:00Z;117.730.000
2018-03-23T12:00:00Z;117.380.000
2018-03-23T13:00:00Z;115.500.000
2018-03-23T14:00:00Z;115.780.000
2018-03-23T15:00:00Z;114.400.000
2018-03-23T16:00:00Z;113.920.000
2018-03-23T17:00:00Z;113.980.000
2018-03-23T18:00:00Z;115.060.000
2018-03-23T19:00:00Z;112.080.000
2018-03-23T20:00:00Z;108.090.000
2018-03-23T21:00:00Z;108.190.000
2018-03-23T22:00:00Z;108.630.000
2018-03-23T23:00:00Z;102.370.000
2018-03-24T00:00:00Z;96.670.000
2018-03-24T01:00:00Z;91.690.000
2018-03-24T02:00:00Z;89.790.000
2018-03-24T03:00:00Z;89.350.000
2018-03-24T04:00:00Z;89.530.000
2018-03-24T05:00:00Z;91.820.000
2018-03-24T06:00:00Z;93.690.000
2018-03-24T07:00:00Z;99.500.000
2018-03-24T08:00:00Z;103.870.000
2018-03-24T09:00:00Z;103.960.000
2018-03-24T10:00:00Z;104.620.000
2018-03-24T11:00:00Z;103.480.000
2018-03-24T12:00:00Z;100.710.000
2018-03-24T13:00:00Z;97.580.000
2018-03-24T14:00:00Z;96.160.000
2018-03-24T15:00:00Z;94.520.000
2018-03-24T16:00:00Z;95.870.000
2018-03-24T17:00:00Z;98.570.000
2018-03-24T18:00:00Z;103.840.000
2018-03-24T19:00:00Z;100.990.000
2018-03-24T20:00:00Z;97.070.000
2018-03-24T21:00:00Z;98.390.000
2018-03-24T22:00:00Z;98.090.000
2018-03-24T23:00:00Z;91.960.000
2018-03-25T00:00:00Z;87.800.000
2018-03-25T01:00:00Z;85.980.000
2018-03-25T02:00:00Z;85.760.000
2018-03-25T03:00:00Z;86.540.000
2018-03-25T04:00:00Z;88.000.000
2018-03-25T05:00:00Z;86.800.000
2018-03-25T06:00:00Z;89.100.000
2018-03-25T07:00:00Z;93.650.000
2018-03-25T08:00:00Z;95.910.000
2018-03-25T09:00:00Z;98.160.000
2018-03-25T10:00:00Z;98.000.000
2018-03-25T11:00:00Z;95.010.000
2018-03-25T12:00:00Z;91.290.000
2018-03-25T13:00:00Z;89.950.000
2018-03-25T14:00:00Z;89.430.000
2018-03-25T15:00:00Z;92.920.000
2018-03-25T16:00:00Z;98.250.000
2018-03-25T17:00:00Z;100.810.000
2018-03-25T18:00:00Z;103.210.000
2018-03-25T19:00:00Z;100.220.000
2018-03-25T20:00:00Z;99.290.000
2018-03-25T21:00:00Z;98.980.000
2018-03-25T22:00:00Z;93.460.000
2018-03-25T23:00:00Z;89.520.000
2018-03-26T00:00:00Z;86.440.000
2018-03-26T01:00:00Z;85.930.000
2018-03-26T02:00:00Z;86.890.000
2018-03-26T03:00:00Z;93.250.000
2018-03-26T04:00:00Z;107.130.000
2018-03-26T05:00:00Z;115.460.000
2018-03-26T06:00:00Z;117.880.000
2018-03-26T07:00:00Z;119.410.000
2018-03-26T08:00:00Z;118.640.000
2018-03-26T09:00:00Z;117.960.000
2018-03-26T10:00:00Z;114.770.000
2018-03-26T11:00:00Z;113.900.000
2018-03-26T12:00:00Z;111.540.000
2018-03-26T13:00:00Z;111.430.000
2018-03-26T14:00:00Z;110.450.000
2018-03-26T15:00:00Z;110.390.000
2018-03-26T16:00:00Z;111.200.000
2018-03-26T17:00:00Z;109.380.000
2018-03-26T18:00:00Z;112.350.000
2018-03-26T19:00:00Z;108.090.000
2018-03-26T20:00:00Z;108.130.000
2018-03-26T21:00:00Z;106.260.000
2018-03-26T22:00:00Z;100.320.000
2018-03-26T23:00:00Z;94.960.000
2018-03-27T00:00:00Z;91.470.000
2018-03-27T01:00:00Z;90.760.000
2018-03-27T02:00:00Z;92.260.000
2018-03-27T03:00:00Z;96.810.000
2018-03-27T04:00:00Z;107.180.000
2018-03-27T05:00:00Z;113.930.000
2018-03-27T06:00:00Z;115.650.000
2018-03-27T07:00:00Z;117.840.000
2018-03-27T08:00:00Z;118.590.000
2018-03-27T09:00:00Z;120.440.000
2018-03-27T10:00:00Z;117.660.000
2018-03-27T11:00:00Z;117.750.000
2018-03-27T12:00:00Z;117.390.000
2018-03-27T13:00:00Z;117.380.000
2018-03-27T14:00:00Z;116.860.000
2018-03-27T15:00:00Z;117.640.000
2018-03-27T16:00:00Z;116.450.000
2018-03-27T17:00:00Z;114.820.000
2018-03-27T18:00:00Z;114.950.000
2018-03-27T19:00:00Z;108.390.000
2018-03-27T20:00:00Z;107.620.000
2018-03-27T21:00:00Z;105.160.000
2018-03-27T22:00:00Z;99.600.000
2018-03-27T23:00:00Z;94.760.000
2018-03-28T00:00:00Z;91.900.000
2018-03-28T01:00:00Z;89.900.000
2018-03-28T02:00:00Z;91.250.000
2018-03-28T03:00:00Z;95.750.000
2018-03-28T04:00:00Z;107.880.000
2018-03-28T05:00:00Z;114.940.000
2018-03-28T06:00:00Z;117.660.000
2018-03-28T07:00:00Z;120.830.000
2018-03-28T08:00:00Z;120.980.000
2018-03-28T09:00:00Z;123.060.000
2018-03-28T10:00:00Z;122.250.000
2018-03-28T11:00:00Z;122.680.000
2018-03-28T12:00:00Z;122.110.000
2018-03-28T13:00:00Z;120.280.000
2018-03-28T14:00:00Z;115.770.000
2018-03-28T15:00:00Z;114.090.000
2018-03-28T16:00:00Z;113.290.000
2018-03-28T17:00:00Z;112.420.000
2018-03-28T18:00:00Z;113.500.000
2018-03-28T19:00:00Z;110.730.000
2018-03-28T20:00:00Z;109.660.000
2018-03-28T21:00:00Z;108.230.000
2018-03-28T22:00:00Z;101.370.000
2018-03-28T23:00:00Z;96.140.000
2018-03-29T00:00:00Z;92.760.000
2018-03-29T01:00:00Z;91.990.000
2018-03-29T02:00:00Z;93.110.000
2018-03-29T03:00:00Z;98.080.000
2018-03-29T04:00:00Z;108.980.000
2018-03-29T05:00:00Z;117.210.000
2018-03-29T06:00:00Z;119.920.000
2018-03-29T07:00:00Z;120.860.000
2018-03-29T08:00:00Z;119.340.000
2018-03-29T09:00:00Z;117.620.000
2018-03-29T10:00:00Z;115.460.000
2018-03-29T11:00:00Z;114.040.000
2018-03-29T12:00:00Z;111.430.000
2018-03-29T13:00:00Z;110.110.000
2018-03-29T14:00:00Z;108.850.000
2018-03-29T15:00:00Z;108.070.000
2018-03-29T16:00:00Z;109.550.000
2018-03-29T17:00:00Z;109.360.000
2018-03-29T18:00:00Z;110.870.000
2018-03-29T19:00:00Z;106.750.000
2018-03-29T20:00:00Z;105.540.000
2018-03-29T21:00:00Z;105.990.000
2018-03-29T22:00:00Z;99.620.000
2018-03-29T23:00:00Z;94.940.000
2018-03-30T00:00:00Z;91.560.000
2018-03-30T01:00:00Z;90.350.000
2018-03-30T02:00:00Z;91.190.000
2018-03-30T03:00:00Z;96.300.000
2018-03-30T04:00:00Z;108.070.000
2018-03-30T05:00:00Z;115.770.000
2018-03-30T06:00:00Z;117.170.000
2018-03-30T07:00:00Z;119.810.000
2018-03-30T08:00:00Z;118.700.000
2018-03-30T09:00:00Z;117.830.000
2018-03-30T10:00:00Z;114.140.000
2018-03-30T11:00:00Z;114.020.000
2018-03-30T12:00:00Z;109.720.000
2018-03-30T13:00:00Z;108.040.000
2018-03-30T14:00:00Z;107.970.000
2018-03-30T15:00:00Z;106.990.000
2018-03-30T16:00:00Z;106.550.000
2018-03-30T17:00:00Z;106.550.000
2018-03-30T18:00:00Z;107.630.000
2018-03-30T19:00:00Z;107.520.000
2018-03-30T20:00:00Z;105.980.000
2018-03-30T21:00:00Z;103.420.000
2018-03-30T22:00:00Z;97.150.000
2018-03-30T23:00:00Z;93.200.000
2018-03-31T00:00:00Z;89.570.000
2018-03-31T01:00:00Z;88.960.000
2018-03-31T02:00:00Z;87.780.000
2018-03-31T03:00:00Z;88.870.000
2018-03-31T04:00:00Z;92.910.000
2018-03-31T05:00:00Z;95.670.000
2018-03-31T06:00:00Z;100.300.000
2018-03-31T07:00:00Z;103.770.000
2018-03-31T08:00:00Z;105.270.000
2018-03-31T09:00:00Z;104.900.000
2018-03-31T10:00:00Z;102.900.000
2018-03-31T11:00:00Z;101.450.000
2018-03-31T12:00:00Z;99.410.000
2018-03-31T13:00:00Z;97.930.000
2018-03-31T14:00:00Z;96.750.000
2018-03-31T15:00:00Z;99.390.000
2018-03-31T16:00:00Z;100.270.000
2018-03-31T17:00:00Z;100.240.000
2018-03-31T18:00:00Z;102.150.000
2018-03-31T19:00:00Z;99.060.000
2018-03-31T20:00:00Z;98.900.000
2018-03-31T21:00:00Z;97.810.000
2018-03-31T22:00:00Z;92.700.000
2018-03-31T23:00:00Z;86.910.000
2018-04-01T00:00:00Z;83.550.000
2018-04-01T01:00:00Z;82.030.000
2018-04-01T02:00:00Z;81.170.000
2018-04-01T03:00:00Z;82.260.000
2018-04-01T04:00:00Z;85.120.000
2018-04-01T05:00:00Z;85.130.000
2018-04-01T06:00:00Z;89.730.000
2018-04-01T07:00:00Z;93.790.000
2018-04-01T08:00:00Z;97.200.000
2018-04-01T09:00:00Z;98.330.000
2018-04-01T10:00:00Z;98.760.000
2018-04-01T11:00:00Z;97.500.000
2018-04-01T12:00:00Z;93.230.000
2018-04-01T13:00:00Z;92.170.000
2018-04-01T14:00:00Z;91.340.000
2018-04-01T15:00:00Z;93.300.000
2018-04-01T16:00:00Z;94.770.000
2018-04-01T17:00:00Z;95.690.000
2018-04-01T18:00:00Z;97.560.000
2018-04-01T19:00:00Z;96.550.000
2018-04-01T20:00:00Z;97.040.000
2018-04-01T21:00:00Z;96.720.000
2018-04-01T22:00:00Z;91.170.000
2018-04-01T23:00:00Z;86.490.000
2018-04-02T00:00:00Z;82.940.000
2018-04-02T01:00:00Z;81.740.000
2018-04-02T02:00:00Z;82.820.000
2018-04-02T03:00:00Z;84.580.000
2018-04-02T04:00:00Z;86.970.000
2018-04-02T05:00:00Z;85.360.000
2018-04-02T06:00:00Z;88.610.000
2018-04-02T07:00:00Z;92.640.000
2018-04-02T08:00:00Z;94.790.000
2018-04-02T09:00:00Z;96.260.000
2018-04-02T10:00:00Z;95.740.000
2018-04-02T11:00:00Z;92.350.000
2018-04-02T12:00:00Z;88.580.000
2018-04-02T13:00:00Z;87.640.000
2018-04-02T14:00:00Z;86.260.000
2018-04-02T15:00:00Z;90.500.000
2018-04-02T16:00:00Z;93.760.000
2018-04-02T17:00:00Z;93.760.000
2018-04-02T18:00:00Z;95.650.000
2018-04-02T19:00:00Z;92.750.000
2018-04-02T20:00:00Z;93.170.000
2018-04-02T21:00:00Z;92.630.000
2018-04-02T22:00:00Z;87.740.000
2018-04-02T23:00:00Z;82.620.000
2018-04-03T00:00:00Z;79.260.000
2018-04-03T01:00:00Z;78.600.000
2018-04-03T02:00:00Z;80.240.000
2018-04-03T03:00:00Z;85.170.000
2018-04-03T04:00:00Z;95.650.000
2018-04-03T05:00:00Z;102.000.000
2018-04-03T06:00:00Z;107.700.000
2018-04-03T07:00:00Z;111.090.000
2018-04-03T08:00:00Z;110.700.000
2018-04-03T09:00:00Z;111.760.000
2018-04-03T10:00:00Z;108.960.000
2018-04-03T11:00:00Z;108.300.000
2018-04-03T12:00:00Z;106.700.000
2018-04-03T13:00:00Z;104.960.000
2018-04-03T14:00:00Z;104.920.000
2018-04-03T15:00:00Z;106.870.000
2018-04-03T16:00:00Z;105.980.000
2018-04-03T17:00:00Z;105.480.000
2018-04-03T18:00:00Z;107.530.000
2018-04-03T19:00:00Z;103.700.000
2018-04-03T20:00:00Z;101.410.000
2018-04-03T21:00:00Z;99.210.000
2018-04-03T22:00:00Z;93.240.000
2018-04-03T23:00:00Z;87.690.000
2018-04-04T00:00:00Z;85.190.000
2018-04-04T01:00:00Z;83.400.000
2018-04-04T02:00:00Z;85.860.000
2018-04-04T03:00:00Z;91.390.000
2018-04-04T04:00:00Z;100.850.000
2018-04-04T05:00:00Z;103.620.000
2018-04-04T06:00:00Z;108.860.000
2018-04-04T07:00:00Z;111.190.000
2018-04-04T08:00:00Z;111.310.000
2018-04-04T09:00:00Z;112.960.000
2018-04-04T10:00:00Z;112.300.000
2018-04-04T11:00:00Z;110.500.000
2018-04-04T12:00:00Z;108.920.000
2018-04-04T13:00:00Z;108.410.000
2018-04-04T14:00:00Z;107.600.000
2018-04-04T15:00:00Z;102.570.000
2018-04-04T16:00:00Z;108.020.000
2018-04-04T17:00:00Z;105.530.000
2018-04-04T18:00:00Z;105.040.000
2018-04-04T19:00:00Z;101.190.000
2018-04-04T20:00:00Z;102.600.000
2018-04-04T21:00:00Z;100.640.000
2018-04-04T22:00:00Z;93.570.000
2018-04-04T23:00:00Z;87.490.000
2018-04-05T00:00:00Z;85.010.000
2018-04-05T01:00:00Z;83.160.000
2018-04-05T02:00:00Z;85.830.000
2018-04-05T03:00:00Z;90.560.000
2018-04-05T04:00:00Z;100.360.000
2018-04-05T05:00:00Z;105.880.000
2018-04-05T06:00:00Z;109.220.000
2018-04-05T07:00:00Z;113.700.000
2018-04-05T08:00:00Z;115.940.000
2018-04-05T09:00:00Z;117.110.000
2018-04-05T10:00:00Z;115.050.000
2018-04-05T11:00:00Z;115.070.000
2018-04-05T12:00:00Z;112.930.000
2018-04-05T13:00:00Z;110.800.000
2018-04-05T14:00:00Z;108.950.000
2018-04-05T15:00:00Z;107.920.000
2018-04-05T16:00:00Z;107.110.000
2018-04-05T17:00:00Z;106.070.000
2018-04-05T18:00:00Z;107.400.000
2018-04-05T19:00:00Z;106.800.000
2018-04-05T20:00:00Z;107.660.000
2018-04-05T21:00:00Z;105.470.000
2018-04-05T22:00:00Z;98.230.000
2018-04-05T23:00:00Z;93.040.000
2018-04-06T00:00:00Z;89.380.000
2018-04-06T01:00:00Z;87.840.000
2018-04-06T02:00:00Z;89.480.000
2018-04-06T03:00:00Z;93.390.000
2018-04-06T04:00:00Z;102.900.000
2018-04-06T05:00:00Z;107.420.000
2018-04-06T06:00:00Z;111.900.000
2018-04-06T07:00:00Z;113.050.000
2018-04-06T08:00:00Z;111.140.000
2018-04-06T09:00:00Z;110.360.000
2018-04-06T10:00:00Z;106.830.000
2018-04-06T11:00:00Z;104.500.000
2018-04-06T12:00:00Z;102.180.000
2018-04-06T13:00:00Z;101.910.000
2018-04-06T14:00:00Z;101.150.000
2018-04-06T15:00:00Z;100.830.000
2018-04-06T16:00:00Z;101.220.000
2018-04-06T17:00:00Z;100.190.000
2018-04-06T18:00:00Z;100.440.000
2018-04-06T19:00:00Z;99.120.000
2018-04-06T20:00:00Z;98.680.000
2018-04-06T21:00:00Z;97.410.000
2018-04-06T22:00:00Z;91.830.000
2018-04-06T23:00:00Z;87.160.000
2018-04-07T00:00:00Z;82.450.000
2018-04-07T01:00:00Z;79.370.000
2018-04-07T02:00:00Z;79.610.000
2018-04-07T03:00:00Z;81.710.000
2018-04-07T04:00:00Z;84.350.000
2018-04-07T05:00:00Z;85.730.000
2018-04-07T06:00:00Z;91.370.000
2018-04-07T07:00:00Z;96.020.000
2018-04-07T08:00:00Z;95.950.000
2018-04-07T09:00:00Z;95.730.000
2018-04-07T10:00:00Z;94.560.000
2018-04-07T11:00:00Z;92.690.000
2018-04-07T12:00:00Z;90.220.000
2018-04-07T13:00:00Z;89.810.000
2018-04-07T14:00:00Z;88.980.000
2018-04-07T15:00:00Z;91.200.000
2018-04-07T16:00:00Z;93.050.000
2018-04-07T17:00:00Z;93.440.000
2018-04-07T18:00:00Z;93.630.000
2018-04-07T19:00:00Z;93.960.000
2018-04-07T20:00:00Z;92.290.000
2018-04-07T21:00:00Z;90.350.000
2018-04-07T22:00:00Z;84.250.000
2018-04-07T23:00:00Z;79.580.000
2018-04-08T00:00:00Z;76.880.000
2018-04-08T01:00:00Z;75.660.000
2018-04-08T02:00:00Z;76.420.000
2018-04-08T03:00:00Z;76.210.000
2018-04-08T04:00:00Z;79.220.000
2018-04-08T05:00:00Z;81.290.000
2018-04-08T06:00:00Z;85.460.000
2018-04-08T07:00:00Z;90.160.000
2018-04-08T08:00:00Z;91.390.000
2018-04-08T09:00:00Z;93.740.000
2018-04-08T10:00:00Z;92.990.000
2018-04-08T11:00:00Z;89.440.000
2018-04-08T12:00:00Z;85.730.000
2018-04-08T13:00:00Z;84.600.000
2018-04-08T14:00:00Z;85.120.000
2018-04-08T15:00:00Z;86.510.000
2018-04-08T16:00:00Z;88.900.000
2018-04-08T17:00:00Z;90.350.000
2018-04-08T18:00:00Z;92.150.000
2018-04-08T19:00:00Z;93.270.000
2018-04-08T20:00:00Z;90.930.000
2018-04-08T21:00:00Z;87.810.000
2018-04-08T22:00:00Z;82.830.000
2018-04-08T23:00:00Z;79.440.000
2018-04-09T00:00:00Z;76.650.000
2018-04-09T01:00:00Z;76.940.000
2018-04-09T02:00:00Z;78.260.000
2018-04-09T03:00:00Z;83.360.000
2018-04-09T04:00:00Z;94.270.000
2018-04-09T05:00:00Z;101.190.000
2018-04-09T06:00:00Z;108.670.000
2018-04-09T07:00:00Z;111.860.000
2018-04-09T08:00:00Z;112.760.000
2018-04-09T09:00:00Z;114.290.000
2018-04-09T10:00:00Z;113.480.000
2018-04-09T11:00:00Z;112.090.000
2018-04-09T12:00:00Z;110.080.000
2018-04-09T13:00:00Z;109.230.000
2018-04-09T14:00:00Z;107.700.000
2018-04-09T15:00:00Z;108.170.000
2018-04-09T16:00:00Z;108.370.000
2018-04-09T17:00:00Z;106.630.000
2018-04-09T18:00:00Z;105.640.000
2018-04-09T19:00:00Z;103.160.000
2018-04-09T20:00:00Z;102.320.000
2018-04-09T21:00:00Z;99.130.000
2018-04-09T22:00:00Z;91.590.000
2018-04-09T23:00:00Z;87.210.000
2018-04-10T00:00:00Z;84.360.000
2018-04-10T01:00:00Z;82.360.000
2018-04-10T02:00:00Z;84.350.000
2018-04-10T03:00:00Z;88.490.000
2018-04-10T04:00:00Z;97.260.000
2018-04-10T05:00:00Z;103.200.000
2018-04-10T06:00:00Z;106.540.000
2018-04-10T07:00:00Z;108.700.000
2018-04-10T08:00:00Z;109.850.000
2018-04-10T09:00:00Z;110.550.000
2018-04-10T10:00:00Z;108.270.000
2018-04-10T11:00:00Z;107.170.000
2018-04-10T12:00:00Z;105.390.000
2018-04-10T13:00:00Z;106.280.000
2018-04-10T14:00:00Z;106.050.000
2018-04-10T15:00:00Z;108.220.000
2018-04-10T16:00:00Z;108.060.000
2018-04-10T17:00:00Z;105.640.000
2018-04-10T18:00:00Z;105.480.000
2018-04-10T19:00:00Z;104.700.000
2018-04-10T20:00:00Z;102.910.000
2018-04-10T21:00:00Z;99.750.000
2018-04-10T22:00:00Z;92.790.000
2018-04-10T23:00:00Z;88.310.000
2018-04-11T00:00:00Z;84.290.000
2018-04-11T01:00:00Z;84.070.000
2018-04-11T02:00:00Z;85.530.000
2018-04-11T03:00:00Z;90.750.000
2018-04-11T04:00:00Z;99.510.000
2018-04-11T05:00:00Z;105.360.000
2018-04-11T06:00:00Z;110.720.000
2018-04-11T07:00:00Z;113.650.000
2018-04-11T08:00:00Z;115.680.000
2018-04-11T09:00:00Z;116.210.000
2018-04-11T10:00:00Z;114.790.000
2018-04-11T11:00:00Z;112.800.000
2018-04-11T12:00:00Z;109.620.000
2018-04-11T13:00:00Z;109.060.000
2018-04-11T14:00:00Z;106.840.000
2018-04-11T15:00:00Z;106.890.000
2018-04-11T16:00:00Z;107.500.000
2018-04-11T17:00:00Z;105.840.000
2018-04-11T18:00:00Z;105.590.000
2018-04-11T19:00:00Z;105.720.000
2018-04-11T20:00:00Z;104.850.000
2018-04-11T21:00:00Z;101.190.000
2018-04-11T22:00:00Z;93.950.000
2018-04-11T23:00:00Z;88.350.000
2018-04-12T00:00:00Z;85.320.000
2018-04-12T01:00:00Z;83.610.000
2018-04-12T02:00:00Z;84.740.000
